CREATED,TCA,MIN_RNG (km),PC,RELATIVITY VEL (km/s),RADIAL DISTANCE (km),SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT_1_EXCL_RADII (m),SAT1_TLE_LINE1,SAT1_TLE_LINE2,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT_2_EXCL_RADII (m),SAT2_TLE_LINE1,SAT2_TLE_LINE2
2026-1-31 20:36:36.541,2026-02-01T22:38:56.75795337023993168Z,0.1454,3.0691e-03,11.6866,0.0329,43618,SSTL S1-4,PAYLOAD,5.00,1 43618U 18071A   26031.85875626  .00001865  00000+0  17000-3 0  9998,2 43618  97.5235 268.9589 0000752 125.4087 234.7205 14.96280756402550,42794,D-SAT,PAYLOAD,5.00,1 42794U 17036AF  26031.47213523  .00008956  00000+0  44490-3 0  9993,2 42794  97.5420  11.0773 0083137 275.3973  83.7778 15.14862542470146
